organization,org_code,week,year,start_date,end_date,approve,disapprove,neither,unsure,mixed ,dk,n,lv,rv
CNN/ORC,50,361,2007,12/06/07,12/09/07,32,66,,2,,,,0,0
CNN/ORC,50,366,2008,01/09/08,01/10/08,32,66,,2,,,,0,0
CNN/ORC,50,367,2008,01/14/08,01/17/08,34,63,,2,,,,0,0
CNN/ORC,50,369,2008,02/01/08,02/03/08,32,67,,1,,,,0,0
CNN/ORC,50,375,2008,03/14/08,03/16/08,31,67,,1,,,,0,0
CNN/ORC,50,382,2008,04/28/08,04/30/08,28,71,,1,,,,0,0
CNN/ORC,50,387,2008,06/04/08,06/05/08,32,65,,2,,,,0,0
CNN/ORC,50,390,2008,06/26/08,06/29/08,30,68,,2,,,,0,0
CNN/ORC,50,394,2008,07/27/08,07/29/08,30,69,,1,,,,0,0
CNN/ORC,50,398,2008,08/23/08,08/24/08,30,68,,1,,,,0,0
CNN/ORC,50,399,2008,08/29/08,08/31/08,33,66,,1,,,,0,0
CNN/ORC,50,400,2008,09/05/08,09/07/08,28,70,,2,,,,0,0
CNN/ORC,50,402,2008,09/19/08,09/21/08,31,68,,1,,,,0,0
CNN/ORC,50,404,2008,10/03/08,10/05/08,24,74,,1,,,,0,0
Rasmussen,100,265,2005,01/30/05,02/01/05,48,51,99,,,,,,
Rasmussen,100,260,2005,12/29/05,12/31/05,47,52,99,,,,,,
Rasmussen,100,261,2006,01/07/06,01/09/06,46,53,99,,,,,,
Rasmussen,100,263,2006,01/17/06,01/19/06,46,53,99,,,,,,
Rasmussen,100,267,2006,02/14/06,02/16/06,46,53,,,,,,,
Rasmussen,100,268,2006,02/25/06,02/27/06,43,56,99,,,,,,
Rasmussen,100,271,2006,03/16/06,03/19/06,40,59,,,,,,,
Rasmussen,100,272,2006,03/23/06,03/25/06,44,55,,,,,,,
Rasmussen,100,273,2006,03/28/06,03/30/06,40,59,,,,,,,
Rasmussen,100,275,2006,04/15/06,04/17/06,39,60,,,,,,,
Rasmussen,100,279,2006,05/12/06,01/05/07,39,60,,,,,,,
Rasmussen,100,284,2006,06/13/06,06/15/06,41,57,,,,,,,
Rasmussen,100,286,2006,06/27/06,06/29/06,43,56,,,,,,,
Rasmussen,100,291,2006,08/02/06,08/03/06,40,59,,,,,,,
Rasmussen,100,292,2006,08/12/06,08/14/06,41,57,,,,,,,
Rasmussen,100,293,2006,08/18/06,08/20/06,43,57,,,,,,,
Rasmussen,100,295,2006,09/01/06,09/03/06,41,56,,,,,,,
Rasmussen,100,298,2006,09/23/06,09/25/06,43,54,,,,,,,
Rasmussen,100,299,2006,09/28/06,09/30/06,39,58,,,,,900,,
Rasmussen,100,303,2006,10/23/06,10/25/06,41,57,,,,,,,
Rasmussen,100,303,2006,10/26/06,10/28/06,42,56,,,,,,,
Rasmussen,100,306,2006,11/13/06,11/15/06,36,59,,,,,1479,,
Rasmussen,100,308,2006,12/01/06,12/03/06,39,59,,,,,,,
Survey USA,101,262,2006,01/14/06,01/16/06,41,56,99,,,,,,
Survey USA,101,270,2006,03/11/06,03/13/06,36,60,,,,,,,
Survey USA,101,297,2006,09/15/06,09/18/06,39,59,,,,,1023,,
Battleground,102,267,2006,02/13/06,02/16/06,46,52, ,,,,,,
Battleground,102,299,2006,09/25/06,09/28/06,45,53,2,2,,,1000,,
Democracy Corps (D),103,271,2006,03/17/06,03/21/06,40,57,4,4,,,1150,,
CNN,104,276,2006,04/22/06,04/24/06,34,58,8,8,,,1000,,
CNN,104,278,2006,05/06/06,05/08/06,34,58,8,8,,,1021,,
CNN,104,280,2006,05/17/06,05/18/06,34,58,7,7,,,1022,,
CNN,104,284,2006,06/15/06,06/16/06,37,53,10,10,,,1017,,
CNN,104,291,2006,08/03/06,08/04/06,40,59,2,2,,,1047,,
CNN,104,293,2006,08/19/06,08/21/06,42,57,1,1,,,1033,,
CNN,104,295,2006,08/31/06,09/03/06,41,55,4,4,,,1020,,
CNN,104,298,2006,09/23/06,09/25/06,42,55,3,3,,,1009,,
CNN,104,299,2006,09/30/06,10/03/06,39,59,2,2,,,1011,,
CNN,104,300,2006,10/07/06,10/09/06,36,61,3,3,,,1007,,
CNN,104,301,2006,10/14/06,10/16/06,36,61,3,3,,,1011,,
CNN,104,302,2006,10/21/06,10/23/06,39,58,3,3,,,1013,,
CNN,104,303,2006,10/28/06,10/30/06,37,58,4,4,,,1010,,
CNN,104,304,2006,11/04/06,11/06/06,35,61,4,4,,,1008,,
CNN,104,306,2006,11/18/06,11/20/06,38,59,4,4,,,1025,,
